,ID,Predicted_Y
48951,ID_FD47LIF5E1,2
48952,ID_BVI2TWCD27,0
48953,ID_3S67IF7T8L,0
48954,ID_221TVWBA3D,2
48955,ID_0ZAXD0SXAT,1
48956,ID_LRF9IK79TW,0
48957,ID_LL0UFBXFQJ,0
48958,ID_3TXX2E5WOX,2
48959,ID_7TBMQ68ZZL,2
48960,ID_OB3YENBQ0X,0
48961,ID_C9KXXH5UFH,0
48962,ID_E5414H1QBB,2
48963,ID_X9XZJ8FXGR,0
48964,ID_OX0IWWFGAD,2
48965,ID_TXAZOVKKSU,0
48966,ID_A55HHBIAQG,2
48967,ID_XOIM3IV0UL,0
48968,ID_PB9OWJMMCM,0
48969,ID_LKCT7ZCO6Q,0
48970,ID_9COHOZGIDB,0
48971,ID_LB14LCGA77,0
48972,ID_9RFZ11KUZN,2
48973,ID_HX9049HCBB,2
48974,ID_D3RAKOW1LU,2
48975,ID_8EW7O3O7R9,0
48976,ID_WTMYKQOPXM,1
48977,ID_YOP94QXGJK,2
48978,ID_B4D34LYE8D,0
48979,ID_GO9X1KEITW,2
48980,ID_6588HNSQE7,2
48981,ID_Z30MXFE76U,0
48982,ID_EZXO6RGJCE,2
48983,ID_8GKJ5X75HI,2
48984,ID_IVVXQ7E4XZ,2
48985,ID_CU2OPVBKRA,0
48986,ID_UZ7VQC25YE,0
48987,ID_80L0UOIQ51,0
48988,ID_H5YQGX8NAS,0
48989,ID_2W65H8TVDG,0
48990,ID_J0LWB56VU3,2
48991,ID_SVSRHFLM12,0
48992,ID_FS6KMC7AM6,2
48993,ID_CV2SZV2H1V,2
48994,ID_C6TFFARL3R,0
48995,ID_ON30IL24TO,0
48996,ID_XLC44PF14G,2
48997,ID_0WHJ9VKGWT,2
48998,ID_CU0DSKKOSL,2
48999,ID_NTJEQO80A3,2
49000,ID_GHQ2U8584U,0
49001,ID_JMYEBWCI1H,1
49002,ID_CH63ZA7R3B,0
49003,ID_XAI4V4DULR,0
49004,ID_KOLJTK3ALB,2
49005,ID_9DM7AWEQ6Y,2
49006,ID_VEK4IJ05I0,2
49007,ID_1DQ43A11NM,0
49008,ID_5PTEKJTUWL,0
49009,ID_B4F2ZIYG7S,0
49010,ID_LSNUVO1Q71,1
49011,ID_PPGCRERINV,2
49012,ID_L8FDKM554Q,0
49013,ID_P39X16F31V,0
49014,ID_Q0RTZHNZT8,2
49015,ID_2S674FHMDK,0
49016,ID_YYQHVV58W2,0
49017,ID_QZNTDSG2X5,0
49018,ID_0Y0TIIDIV4,2
49019,ID_U6DV49K3KQ,2
49020,ID_LRLW6QRR62,2
49021,ID_PWS1FDJZ42,2
49022,ID_CJ832DJ651,1
49023,ID_8IPVTX7NVO,2
49024,ID_QR0QWHKYXU,2
49025,ID_BV499YSLJV,0
49026,ID_7C681UFKJD,2
49027,ID_DIS7UTGHX9,0
49028,ID_XS9C5T3IRM,2
49029,ID_K28E88KUA2,0
49030,ID_0M3P9C5P1A,2
49031,ID_ORW79ARSGF,0
49032,ID_DUZ8OM5IPD,0
49033,ID_C03UTEK963,2
49034,ID_XZVFASXTUD,0
49035,ID_WXU1V2UO73,0
49036,ID_J301DABZ0P,0
49037,ID_72PZ3J2GBS,1
49038,ID_L998SWTJRH,2
49039,ID_19INN0HBXB,2
49040,ID_81CKRK695Q,0
49041,ID_54DRNA28JV,1
49042,ID_391S0ZKYXT,2
49043,ID_1I197DHF9H,0
49044,ID_OQU30RD18E,0
49045,ID_4BLS2L58L5,0
49046,ID_GJV35W66R0,0
49047,ID_KPTPH5VNGR,0
49048,ID_63KGMBIPH0,0
49049,ID_VCY6J4LG11,2
49050,ID_CMVLAKSULA,2
49051,ID_KMPVKBRX89,0
49052,ID_PBS3DRFOXT,2
49053,ID_WX7J5P8E8W,0
49054,ID_117WJABMEB,2
49055,ID_YOE5TFCGT9,0
49056,ID_WRGTVVERGM,1
49057,ID_YFTH8BIFHH,0
49058,ID_BA30D0PGK9,0
49059,ID_7OXUZBWZSE,2
49060,ID_X6QZIBJEV3,0
49061,ID_Z3SMYQZ9RT,0
49062,ID_QSXBFSDFQW,2
49063,ID_RC78C5HL9L,2
49064,ID_A78QONWJNE,2
49065,ID_F5QHRZCLII,2
49066,ID_VGY64MCN40,0
49067,ID_EMVL2WWXEM,0
49068,ID_8TADYDFUR0,2
49069,ID_38NVHB2UC9,0
49070,ID_7E7NTJWUV5,0
49071,ID_D1IB3U8KKR,0
49072,ID_LD1LQXL2SM,0
49073,ID_H5NWINWJRL,2
49074,ID_A8T01OQSR7,0
49075,ID_5JP8RYHY51,2
49076,ID_KVBRC72FG1,2
49077,ID_J70TKB064K,2
49078,ID_FMU5IB1EI4,2
49079,ID_MGTF4P6IXX,2
49080,ID_WI5KABQI4Y,2
49081,ID_3X1UWN9XZE,2
49082,ID_LZRKZLY5GM,0
49083,ID_9XIFK7PT7B,2
49084,ID_Z5CAWMDP1X,0
49085,ID_PT7X6M8ZC4,2
49086,ID_09FO53VQJ2,2
49087,ID_2ZLV69W53D,0
49088,ID_YQWRNEB3DN,0
49089,ID_NFP7D7AVEI,2
49090,ID_KV5S18693C,0
49091,ID_GNEJMYJQTR,0
49092,ID_IIXO66Y3U4,0
49093,ID_FBH8BL7P53,0
49094,ID_L3QBYU76K0,2
49095,ID_1DVPIMMMXP,0
49096,ID_LCBH1VTVY9,2
49097,ID_EEVLL928J4,0
49098,ID_D73KAIFCPJ,0
49099,ID_AGFWWNABKB,0
49100,ID_PMME88EP8J,2
49101,ID_C3LZFIY713,0
49102,ID_KDPVVMXY1P,0
49103,ID_Z67SPKLAKK,2
49104,ID_I5V2UTGOVA,2
49105,ID_JIO1ET6KTL,2
49106,ID_QEYYB59I5C,0
49107,ID_KC62S2BQI3,2
49108,ID_WTG4MFG0JA,1
49109,ID_RRRLRBJCWZ,2
49110,ID_69Q8VDT0A3,0
49111,ID_9M5DXIIJ7C,2
49112,ID_OK5WBNFTP1,0
49113,ID_MHIBKO5J3K,2
49114,ID_AQO8Q6JBZ0,2
49115,ID_R9VKYX0D3G,0
49116,ID_P79B2HLAGH,2
49117,ID_JNMZ49FGXN,0
49118,ID_2T598E2Q4B,2
49119,ID_3INFBXWDIJ,0
49120,ID_23PX8UXW82,2
49121,ID_X5A6DTHGXD,0
49122,ID_1YPW3Q0NQ0,0
49123,ID_KL16A3MAO7,2
49124,ID_BCTOZZOSLS,0
49125,ID_36SS0P6V5T,2
49126,ID_J7H1S2R3OQ,1
49127,ID_Y93DBYD9DG,2
49128,ID_4QFBVMI9VC,2
49129,ID_8G2U4BF1TV,0
49130,ID_8M6QRW9GAV,2
49131,ID_VDTP6HV388,2
49132,ID_QI0HFPCIUM,0
49133,ID_A1GZOD1103,0
49134,ID_N9HSONFDSW,0
49135,ID_E4CTV8IXIB,2
49136,ID_OMC5TW6S1C,2
49137,ID_KXQ3ERQTY2,0
49138,ID_ZTYAVCMNLB,2
49139,ID_LOROD0GONW,2
49140,ID_7NJWMZO5RM,0
49141,ID_76U2BPSY7C,0
49142,ID_OBQKT65ATL,0
49143,ID_448P3FC64J,0
49144,ID_RNW58SPGKK,0
49145,ID_1UGHZX3HEW,0
49146,ID_FX4DR59C41,0
49147,ID_TDMG457857,0
49148,ID_6F1DLVWSFT,2
49149,ID_GCOH37EDBU,2
49150,ID_8AM2UQU2CN,0
49151,ID_F2CF5Z1HA6,2
49152,ID_HJN7UVEL2H,2
49153,ID_FV3BU0NVMK,2
49154,ID_PR471HLDTK,1
49155,ID_JRWZJ4E2H6,2
49156,ID_WOVZMU5TI8,0
49157,ID_XORAEHXZCX,0
49158,ID_NC02S3ZJV5,1
49159,ID_44IL4W4K9Z,2
49160,ID_8GX1HHPPXL,2
49161,ID_42QQLDJXKH,0
49162,ID_GCO07QYWL4,0
49163,ID_SIWWAIU3NM,0
49164,ID_NR7U2Y5407,0
49165,ID_BOVJVTD1I7,0
49166,ID_2SFHGY0Q18,1
49167,ID_0UAY6X7VCM,0
49168,ID_ZADGMTA43O,1
49169,ID_H3GDNYD9TR,0
49170,ID_DWM015I9PC,0
49171,ID_91QTWB4KN4,0
49172,ID_MXAO3DLS16,1
49173,ID_QDX4E1SSDF,1
49174,ID_7DDBHBWW1L,1
49175,ID_2QD4Z567JV,0
49176,ID_5VQJGM0FCI,0
49177,ID_MWQ9948RJA,2
49178,ID_SHJXRZZFJW,2
49179,ID_VFJTPTVRGW,0
49180,ID_OMW87P2ITQ,1
49181,ID_OHKPV1073E,1
49182,ID_K0LOY5WR3M,1
49183,ID_UUOK5NMQWN,0
49184,ID_SOSNBL5XOK,1
49185,ID_GB45RFPLNN,2
49186,ID_ASHNJKDHKR,0
49187,ID_JEPZ95L2OC,2
49188,ID_YIRDEDIBO0,0
49189,ID_CDCAEXYRL7,0
49190,ID_I14BZXW231,0
49191,ID_TXT4IL2YXF,0
49192,ID_6UHUH9IR05,0
49193,ID_7NT9ZQ97ET,0
49194,ID_K74MIAMNTO,1
49195,ID_JE7VI0POIX,1
49196,ID_X9ZIJXA282,1
49197,ID_9NY2182ZX1,0
49198,ID_UUN8J92MGD,2
49199,ID_938E5U3RBA,0
49200,ID_D4I93RQZ3P,2
49201,ID_0WWT4RK1V9,2
49202,ID_ABRIUQQZWI,1
49203,ID_3P6MP9VOO2,1
49204,ID_FSTNIPHDF6,0
49205,ID_5JXLBGTJ2Q,0
49206,ID_HHM9QZM71Q,0
49207,ID_ZK6V6AG361,2
49208,ID_7ATL4KHM51,0
49209,ID_VOM19JWNPZ,0
49210,ID_SAO2GXFOXD,0
49211,ID_D0NFWWJXVZ,0
49212,ID_41DPX3F6DZ,0
49213,ID_BPS0NPDX1C,2
49214,ID_LB98NLA24K,0
49215,ID_8WE51DJVHN,1
49216,ID_8PUYUJJ845,1
49217,ID_7Q9R5Z73SZ,0
49218,ID_DPL6UBDCNP,0
49219,ID_ZPLQBXG57S,0
49220,ID_LK0K3CV0S0,0
49221,ID_M6223RJSM4,0
49222,ID_AE8GIJHTLX,1
49223,ID_9ENUZTVPR3,1
49224,ID_S6OL9KNH6P,0
49225,ID_49BUXM8R3L,0
49226,ID_T5E6PEPCC3,0
49227,ID_8RGTS05XGV,2
49228,ID_ZQSAUMG3YJ,0
49229,ID_HVZZIWZN1Z,0
49230,ID_4F9WWA10WS,0
49231,ID_1KYBTLLVR9,2
49232,ID_7OMNZBECV4,2
49233,ID_C646KP2HG4,0
49234,ID_5HK0JTEMNQ,0
49235,ID_6BGZ5KC50P,0
49236,ID_HQDWK0L6S7,1
49237,ID_UQ4KQ7N6HW,2
49238,ID_SNPRZ04VG5,0
49239,ID_WPHPAOF145,0
49240,ID_RFXQZLGYKL,1
49241,ID_RN22DAUUBO,0
49242,ID_YWBSGFQNCB,1
49243,ID_ULMAZ313WR,1
49244,ID_O081OWO0VX,0
49245,ID_QJG00GI1YA,0
49246,ID_Z1UIKTA6JI,0
49247,ID_OBT0W7LGWW,2
49248,ID_Q4U5AGIDG5,0
49249,ID_JG69TS0JDU,0
49250,ID_AWS8ZLB6WM,0
49251,ID_CQ9UAENHR2,0
49252,ID_VOPKBW9XVP,1
49253,ID_J5M8LAD873,1
49254,ID_PJAPR9J1C3,0
49255,ID_Q84Z52XUTO,1
49256,ID_NCOZYK91Q4,0
49257,ID_TP1OR1MJWS,0
49258,ID_LZ5SOBMH37,0
49259,ID_9B7CCX1D42,2
49260,ID_BWIZR59QAR,0
49261,ID_K1Z72M2OXG,0
49262,ID_G06M3OZRHK,0
49263,ID_90M4LA7MBW,1
49264,ID_SQLIUNT7FS,2
49265,ID_T5VRZNCK2H,2
49266,ID_KMI88VQBF6,0
49267,ID_B6BITW1Q9Q,0
49268,ID_T1NFQM2Y6V,2
49269,ID_OL26YCUB1Z,0
49270,ID_3JS3J2YM40,0
49271,ID_EL4G0N0FJ1,0
49272,ID_DTPGMNG9U0,0
49273,ID_ITT72E9GOG,1
49274,ID_9IQ540PEWF,0
49275,ID_V7YT36HVBX,2
49276,ID_DKOK2EAXDA,1
49277,ID_9HWK3JLOK3,0
49278,ID_Y4HQMRRII9,0
49279,ID_2RFNZYUMV1,1
49280,ID_HCZISIL7MD,0
49281,ID_4B1YOAWJ0M,2
49282,ID_AEARCO1FCP,0
49283,ID_75VJONIMFB,0
49284,ID_9KV21FTK35,0
49285,ID_3NYDAWJPFN,0
49286,ID_GD2X73654J,0
49287,ID_P00MYLLYW1,0
49288,ID_HUOSECPQWT,0
49289,ID_T6EPQD1M3J,0
49290,ID_QLL3C9OCBD,0
49291,ID_W0ABUT8V3E,0
49292,ID_UCPUOZISNT,0
49293,ID_VTT7415C96,0
49294,ID_Q9YKQ0K70U,0
49295,ID_NW2TRC4O4N,0
49296,ID_I9DXH6U8E6,0
49297,ID_K9UBPXXMGR,0
49298,ID_334V9AFSTV,2
49299,ID_8OA3VW7RDO,0
49300,ID_LOJMQ6TWTK,0
49301,ID_W6BIN9AKLF,0
49302,ID_FEQRCN8FR5,0
49303,ID_GSW7CU3OZB,0
49304,ID_7YWUBWDCFL,1
49305,ID_9OI6ONM2FN,0
49306,ID_Q7X7T4O282,0
49307,ID_FYYWHJ91MJ,0
49308,ID_YGQ6FBT21O,1
49309,ID_4VJN9CN0LU,0
49310,ID_L3TT5AREYR,0
49311,ID_MSTJAZFXMK,0
49312,ID_5Z2KQQ02NE,0
49313,ID_CZPL3PT2BB,2
49314,ID_24M3RAU49V,0
49315,ID_SGRKLTZRAT,0
49316,ID_TX8AUM90SR,1
49317,ID_O9WCLTP6CB,0
49318,ID_3Z8I02OA6V,1
49319,ID_TN6OQPGHS2,0
49320,ID_470S85AC8I,0
49321,ID_L2A10PIAEZ,1
49322,ID_VYM6PC7VFT,2
49323,ID_FMVT86GV3V,1
49324,ID_R0Z8D3P07Z,0
49325,ID_QWS4H0F33M,1
49326,ID_3KPV8L81CE,0
49327,ID_KVRQ5CXEW1,1
49328,ID_H3QEWJQSME,0
49329,ID_9TEWPGX84P,2
49330,ID_G6OPOFT4BL,0
49331,ID_7UHNAME8BG,0
49332,ID_C0ZAARFQPI,0
49333,ID_H0V6BUTRIG,0
49334,ID_6A4C8G7BBT,0
49335,ID_BTL0GO3G2K,1
49336,ID_O55JHBZ73F,0
49337,ID_LWS1F5L4F4,0
49338,ID_WOLTCSLFC2,0
49339,ID_17SHO0FYYV,0
49340,ID_C6L0R9ILRW,1
49341,ID_LBH9JDLGRV,2
49342,ID_XN1K85LY5S,0
49343,ID_1TKOVTZ5QC,1
49344,ID_7K96HG50O1,0
49345,ID_TEIVS7SI6M,0
49346,ID_WFIBQTRJ2C,0
49347,ID_CX2HYINXW1,1
49348,ID_DMLP150SQO,2
49349,ID_LE7JOJQ22J,0
49350,ID_3WL69AZP0I,1
49351,ID_EKSBWV3MR2,2
49352,ID_Z1PESZ0S7Q,1
49353,ID_EGPNTMG2H0,1
49354,ID_0AYZBIFDIN,0
49355,ID_2TWKOXL5ZP,0
49356,ID_4C465PRLWC,2
49357,ID_BCO2WGIZNC,0
49358,ID_6GS0XMJ6WJ,0
49359,ID_BMA5KIDFDC,1
49360,ID_NDURFUD6FQ,0
49361,ID_4HGOJ6GF9Y,1
49362,ID_S2490NW2C7,0
49363,ID_RFFZ6M7KAL,0
49364,ID_YVSOBFP3KO,0
49365,ID_L70VKXWN6U,1
49366,ID_960LZJ13GH,2
49367,ID_LP9RO96YM1,1
49368,ID_9YL6C525BA,2
49369,ID_NJX5LBF2R3,2
49370,ID_NTDGAU8350,2
49371,ID_RK2QIFK2C8,1
49372,ID_ZEU4WOKXQB,0
49373,ID_WENWAGKE95,0
49374,ID_UAFUNPO8FS,1
49375,ID_2NA6TUZ6SX,2
49376,ID_IMBZLXQ94L,2
49377,ID_M8KAGOS3L3,0
49378,ID_KHJNUNJNZ0,0
49379,ID_JKAPRWWZAS,0
49380,ID_SFYI7TAY5T,0
49381,ID_YS0D0L8EZA,0
49382,ID_S3NT8H5ACK,0
49383,ID_QWI4S28PGO,2
49384,ID_JRKHPV7VEB,2
49385,ID_6F82JCE2HJ,2
49386,ID_I7149HTYP4,0
49387,ID_BTBUVMVYW1,0
49388,ID_HQCKXJQ8BD,0
49389,ID_J7YE42HHN9,2
49390,ID_TO3OKEIBEB,1
49391,ID_JXTX22VTRN,1
49392,ID_BOZ6DDCGIE,1
49393,ID_FQVUNCRB0H,2
49394,ID_7Q01M69I0V,2
49395,ID_FDONIJM79C,1
49396,ID_LFQXDCJ03C,2
49397,ID_9AP785TZZS,1
49398,ID_58RDQIYL9S,1
49399,ID_U6W15R7B1N,1
49400,ID_M8FRPHUA2R,0
49401,ID_KAPB841NPS,0
49402,ID_P39Y67ZOH6,2
49403,ID_8TS35IRYR2,1
49404,ID_2QAAX8CQT9,1
49405,ID_2OE33KJZ9T,2
49406,ID_0KIL4459CB,0
49407,ID_TT2756E4G1,0
49408,ID_64UWN5WBS0,1
49409,ID_AT4J5FCI32,0
49410,ID_7MMG9VDCSW,1
49411,ID_HXO1I67P0B,1
49412,ID_OPLHQT86IU,0
49413,ID_FWO2FC6K5P,2
49414,ID_AZY3760YDA,2
49415,ID_899N778W18,2
49416,ID_2V52CC2J29,0
49417,ID_3WDFGVB7O7,2
49418,ID_KRMOIYQAP9,1
49419,ID_D0OKO1KSUM,2
49420,ID_GHHQCXNSMS,0
49421,ID_DE5QZ1L98S,0
49422,ID_LK7M2QWZYY,1
49423,ID_NP28JCXI9X,1
49424,ID_6GTHOMJF1Y,1
49425,ID_VRH4UPUH0M,2
49426,ID_6JI49P7I46,0
49427,ID_UZ4JCMF6AT,2
49428,ID_TJ5D72BHZB,0
49429,ID_4PVT43IU5N,0
49430,ID_6EJDPUENNL,0
49431,ID_HF60N68LUZ,2
49432,ID_QMLHNQ6UTL,2
49433,ID_L0KMTX9MGV,2
49434,ID_UJ8FSVGLIG,0
49435,ID_MEZ94YKWFV,1
49436,ID_KCILAJWVMI,2
49437,ID_L2T0WKMFGN,0
49438,ID_EFWD0BKVTU,1
49439,ID_RMXCRZS2G5,2
49440,ID_NJZ5MZL01L,1
49441,ID_0LBZ45QC89,1
49442,ID_8SIZR5RI1T,2
49443,ID_UN6R8QUCR2,2
49444,ID_AR1S7WLCYE,1
49445,ID_X59IGYJJBE,2
49446,ID_VRMATJ24E3,1
49447,ID_6UE6FN4638,2
49448,ID_FLINJBIL8A,1
49449,ID_J1W0EDLPWV,2
49450,ID_F9TK6XX3DT,2
49451,ID_R8LU7MIBDG,2
49452,ID_R9QQQOVTD7,0
49453,ID_YDLSS1BQJO,2
49454,ID_4534RDAAFH,1
49455,ID_TK4NOFRZ8F,0
49456,ID_27HEI7RJWU,1
49457,ID_AV4S1DDPQV,0
49458,ID_K9O14535MW,0
49459,ID_TNR4QF3HOA,1
49460,ID_VFV7PYZK9X,2
49461,ID_1NPQ0L3DVB,1
49462,ID_BSV1V7RZRX,0
49463,ID_P3KJ9E2DST,0
49464,ID_6ZGFA67HX7,2
49465,ID_78ZERED4Q9,2
49466,ID_ZJUAG5TKBM,1
49467,ID_E5S279TYFI,0
49468,ID_724G6MIIJM,1
49469,ID_IIC99JONWT,1
49470,ID_1YU3OPGXZ0,0
49471,ID_HVNBGUY7E9,0
49472,ID_165DE0DZVD,1
49473,ID_WAV1IUX6QW,2
49474,ID_HGN477R9PP,0
49475,ID_AY2LKYSKI4,0
49476,ID_A8E1SF2GZC,2
49477,ID_ALL2DXCZ8N,0
49478,ID_8DNS9KCM2E,2
49479,ID_9WOXL311AQ,1
49480,ID_9AEMW19LZD,1
49481,ID_8D3BPFP6WQ,1
49482,ID_YBBNRAC2E5,2
49483,ID_6PKDHZ0OHL,1
49484,ID_SL8CK5A2QD,1
49485,ID_UCRH8GURPW,1
49486,ID_GLA6ZUC48C,1
49487,ID_QRGDKO6XZ4,2
49488,ID_VL8LVLXBY3,1
49489,ID_B71IRBSIBW,2
49490,ID_N9E1AVHZ1Z,1
49491,ID_8YZYU8LHSW,0
49492,ID_L80KUPS8SH,1
49493,ID_DMBESBR5MJ,2
49494,ID_S4FME9F8OD,0
49495,ID_1PH7TV2YEN,2
49496,ID_QSHX1E6HMK,0
49497,ID_TTY6T36JF5,0
49498,ID_EDUF443FBT,2
49499,ID_QS23W81LKW,0
49500,ID_F96XH8BO08,0
49501,ID_NRJUWERHUI,0
49502,ID_TV2TMI69SH,0
49503,ID_O397I38C3V,0
49504,ID_LQTQD1W6TS,0
49505,ID_GGJQPDLXNR,0
49506,ID_TY5E8O30ZU,1
49507,ID_K7RAOXOJX3,1
49508,ID_Q9F88XW33W,1
49509,ID_FRKBLA18N6,2
49510,ID_G7RTLIK2TT,2
49511,ID_U3E4KTRR93,0
49512,ID_WK7SN5ZNEH,0
49513,ID_MDK3PPCSD3,0
49514,ID_5LBD7GXKT8,0
49515,ID_AJEUA249OQ,0
49516,ID_K58Z19N4JU,0
49517,ID_TUN2HINWET,2
49518,ID_6MCZJ9YC7K,1
49519,ID_ZSW49PXCCH,0
49520,ID_EXAK29V9JW,1
49521,ID_6FB1SXAK09,0
49522,ID_RS2K3CVLPA,1
49523,ID_VJWSNHJBIU,1
49524,ID_9EIS4DVW4R,1
49525,ID_7MQ3J3N1BO,0
49526,ID_OVDGTBUY3U,1
49527,ID_1MIYEYA1RW,0
49528,ID_861NC4QV37,2
49529,ID_JV36IT4S4H,2
49530,ID_L8C0J5OYQX,2
49531,ID_98JFY3J2XL,0
49532,ID_YKGAI7T81A,2
49533,ID_KVK9E7SZVW,1
49534,ID_LR1DWGYYI5,0
49535,ID_2NRE4OGF92,0
49536,ID_7ICC2PH5CO,2
49537,ID_TZJR5OHMET,0
49538,ID_VVXY0UIOG4,1
49539,ID_347ZDQX9V6,2
49540,ID_GWUX48MG3G,1
49541,ID_AMWSL86E2A,0
49542,ID_DJPD0DE7KC,0
49543,ID_L0XYIIX0ZQ,0
49544,ID_8ANCTISZO9,0
49545,ID_EGIO8BW62H,1
49546,ID_0C4QL8EF4K,0
49547,ID_48LG6PHE6S,0
49548,ID_50JK30WR45,1
49549,ID_NNS1T721BP,0
49550,ID_TQOO34XNQU,0
49551,ID_DHDSGY6OKU,0
49552,ID_PZ2N143P1U,1
49553,ID_SETL5JEI7V,0
49554,ID_IE6KJ58OZM,2
49555,ID_L9LHKMNX2A,0
49556,ID_H21KF6UJCL,0
49557,ID_1EWRYGKCY9,0
49558,ID_OPK2U8RP96,1
49559,ID_Z8L46XSGTW,2
49560,ID_0MQU13RE1Y,2
49561,ID_ASQZNITKQD,1
49562,ID_VGWN3RW33V,0
49563,ID_EG3IW99PWY,0
49564,ID_A6MQ9SWDTZ,0
49565,ID_UAT1LT87QI,1
49566,ID_FASG5VT4QW,0
49567,ID_SA7ZK6HA03,0
49568,ID_CCH7TNJGXO,1
49569,ID_QFEWTJQMCO,0
49570,ID_O9EBL0DU0X,0
49571,ID_55DX981QWB,1
49572,ID_7IIU7KONZX,2
49573,ID_AMXGOM2PQ0,0
49574,ID_H9NUTE2WU2,1
49575,ID_TOJUF2Q5X3,0
49576,ID_LRKWCU3Q9U,0
49577,ID_52O9CQOHYE,2
49578,ID_NG6DCRQEJR,2
49579,ID_JX3EZOD94X,0
49580,ID_PSQAT6P4MG,0
49581,ID_DAF2FGFHJ6,0
49582,ID_1XIJ3AAW9U,2
49583,ID_4BLPF52Z3N,1
49584,ID_MJ52CTRECW,2
49585,ID_FDJCOPAT0D,2
49586,ID_IIVV6MP0O7,0
49587,ID_HK19LAO8AH,0
49588,ID_DUUF9GV4YN,0
49589,ID_5I1ZJSAY5D,2
49590,ID_9PTZ29DZ5X,1
49591,ID_6JO3QM5ILH,0
49592,ID_3W38VHSBRF,1
49593,ID_GEM5WJSPO4,0
49594,ID_WNZZFWZZ8G,2
49595,ID_R2SIEE7SWT,1
49596,ID_DY57NFXJBM,1
49597,ID_RJ6PFUCOK3,2
49598,ID_I2IENYF5X7,0
49599,ID_10OOAR02AR,0
49600,ID_IWX3LDLTY1,0
49601,ID_7JJDY2JHOL,2
49602,ID_YOSIMSXC5N,0
49603,ID_E47QKJB398,2
49604,ID_9WKNAJMO3X,2
49605,ID_P057VIIJYS,2
49606,ID_4FS4ECKERG,0
49607,ID_NLRGLM2LIR,2
49608,ID_CSEDMDQF9U,1
49609,ID_AO83P7LDR8,2
49610,ID_YMKU1N6FQA,0
49611,ID_HOYG6ZU0DR,2
49612,ID_BDNIKX1BM8,1
49613,ID_VKXH633EZW,2
49614,ID_MIJZ34LVNU,1
49615,ID_CVP2PUGO4E,1
49616,ID_VQSQM5E6N5,2
49617,ID_UOCXVTQC4G,2
49618,ID_IMELSIQUWL,1
49619,ID_7FIAFOSWVY,0
49620,ID_WCKG5AA9CY,0
49621,ID_O7YKTGX5JK,1
49622,ID_35B9CJ6AEQ,0
49623,ID_7W7L8015PM,1
49624,ID_FCVNFSQNK3,0
49625,ID_TUZPLA8Y81,0
49626,ID_N4MM7KZRKQ,0
49627,ID_TA23MJ9T3J,0
49628,ID_HE1HU4AMMY,1
49629,ID_V0GON15SV0,2
49630,ID_CWYFGGDIAX,0
49631,ID_WUJK1VYD9H,1
49632,ID_QX5HCV5W1D,0
49633,ID_WA2QG2TREC,1
49634,ID_2CFDSS4PWO,1
49635,ID_7I6FQMC25G,0
49636,ID_12SD85Q29U,0
49637,ID_SB01EQR8UY,0
49638,ID_K4T97J74AE,1
49639,ID_L5B5RURECG,2
49640,ID_2BZ6AR8NQ8,2
49641,ID_JUJCX7GG71,2
49642,ID_DEJ38EP4G0,1
49643,ID_4S0RSWQQNP,0
49644,ID_NCKFF0O047,0
49645,ID_KLS5F6V2JD,0
49646,ID_39EPMSWE41,0
49647,ID_F4AOOEUWQ9,2
49648,ID_GNXC3DEJW9,0
49649,ID_IJGVDXRHZV,0
49650,ID_9SN0NU9KUE,1
49651,ID_YM0QMMHNY1,0
49652,ID_CQRGQ6B6EK,2
49653,ID_TWSQCFQG08,2
49654,ID_62S9NJGZR9,2
49655,ID_DYHNIMSQHF,2
49656,ID_4986T9USEZ,0
49657,ID_ZSM4AQWAJT,2
49658,ID_Y72N77AH5E,0
49659,ID_530UFZD9I5,0
49660,ID_ZTMCZ5YM96,0
49661,ID_E717W02EW5,0
49662,ID_YLKG1GZDMV,1
49663,ID_CAM0JYGJT1,1
49664,ID_EHWSMV7GT5,2
49665,ID_ZF2AR528QR,2
49666,ID_PHAV9NIN2R,0
49667,ID_2S4LCGOMEZ,2
49668,ID_7ZE51QLJ8C,0
49669,ID_PYS8QXS0JP,0
49670,ID_ACWITUH5O5,2
49671,ID_VVEGHOKNIM,1
49672,ID_AA44JYL4SC,0
49673,ID_TCNH8XWYX9,1
49674,ID_PIEA3F4WYN,0
49675,ID_Y07YREX89R,0
49676,ID_7N3JPB0AIU,0
49677,ID_60WJLV14RV,0
49678,ID_5K87NN62W8,1
49679,ID_WRJR9YDAZF,0
49680,ID_D0N99HCIP2,1
49681,ID_GWAH953IXY,2
49682,ID_5SK0QQWKIL,2
49683,ID_8TPYRO7BLW,1
49684,ID_PAEQ4IDCA9,0
49685,ID_9IN55NZCCZ,0
49686,ID_LG8TMJRYEW,0
49687,ID_BSNT2U2W7P,1
49688,ID_M60UWIQQ8Q,1
49689,ID_Z6VH9JHL1L,2
49690,ID_MDCMTMFKKZ,0
49691,ID_DZSPANMW5K,0
49692,ID_CFH2OL791S,1
49693,ID_EABW2DBMGG,0
49694,ID_UX400MCWMJ,1
49695,ID_M5KU432HUB,2
49696,ID_ALUKS7NIGM,0
49697,ID_9P3LZRFLDX,0
49698,ID_DXVC5QBGJC,0
49699,ID_RDDKTH6BGW,1
49700,ID_O7YZHLNFT5,0
49701,ID_2WD0BO3ILB,0
49702,ID_BAFEEN80MX,2
49703,ID_QIAO0ZKPFJ,1
